,gmd1_timestamp_t,gmd1_t,mso_timestamp_t,mso_area_t
181,1683986813.276048,2.30079e-11,1683986813.243534,9.28924972636869e-08
182,1683986813.47602,-1.970455e-12,1683986813.443094,-2.30539261204396e-08
183,1683986813.675929,1.225629e-10,1683986813.643617,-1.06226821498154e-08
184,1683986813.875591,3.356988e-10,1683986813.843598,1.500315026938756e-07
185,1683986814.075653,2.076856e-10,1683986814.043551,6.117432372466538e-07
186,1683986814.276337,3.566349e-10,1683986814.243502,3.65626953e-07
187,1683986814.47602,3.422018e-10,1683986814.443563,6.114497828323365e-07
188,1683986814.675802,7.121947e-10,1683986814.643473,5.962044699094374e-07
189,1683986814.876287,2.62838e-11,1683986814.843554,7.287280261597183e-07
190,1683986815.076145,2.157476e-11,1683986815.043495,-5.1940607946379e-09
191,1683986815.276277,9.024013e-11,1683986815.243493,2.07373879131724e-08
192,1683986815.476013,2.602787e-10,1683986815.443479,1.700043256326019e-07
193,1683986815.676028,1.082087e-09,1683986815.643398,3.174562456719344e-07
194,1683986815.876198,1.486951e-11,1683986815.843502,8.053155818509459e-07
195,1683986816.075954,1.042134e-10,1683986816.043537,-1.03047213164056e-08
196,1683986816.276414,9.469452e-12,1683986816.243421,1.2600399267836e-07
197,1683986816.476325,1.635391e-11,1683986816.443117,-1.46423279668627e-08
198,1683986816.692465,-2.81356e-13,1683986816.643642,-1.14466036572795e-08
199,1683986816.892444,5.986156e-11,1683986816.843508,-1.05939201421628e-08
200,1683986817.092447,9.520622e-12,1683986817.043505,5.29184132261452e-08
201,1683986817.292387,9.805637e-10,1683986817.243601,-2.21981144183177e-08
202,1683986817.492277,1.511507e-09,1683986817.443566,8.009545709063069e-07
203,1683986817.692361,1.382021e-11,1683986817.64355,9.92483079748298e-07
204,1683986817.892339,8.903728e-11,1683986817.843531,-1.46997582128425e-08
205,1683986818.0924,2.692367e-11,1683986818.043528,1.371937717002987e-07
206,1683986818.292317,3.464228e-10,1683986818.24354,6.84103291946205e-08
207,1683986818.492268,-1.022048e-13,1683986818.443421,5.077423040837666e-07
208,1683986818.692385,5.993834e-11,1683986818.64328,-1.214833897222e-09
209,1683986818.892298,6.460852e-10,1683986818.843403,1.528745188876483e-07
210,1683986819.092261,7.38069e-10,1683986819.043403,6.148684374323801e-07
211,1683986819.292254,1.545817e-11,1683986819.243305,6.385310820657316e-07
212,1683986819.4921,-1.548328e-11,1683986819.443169,-7.7543695641941e-09
213,1683986819.692319,5.717432e-11,1683986819.643435,3.7298271527875e-09
214,1683986819.892289,9.157095e-11,1683986819.843409,5.2098741792613e-09
215,1683986820.092142,3.739605e-10,1683986820.043369,1.601451419734843e-07
216,1683986820.292145,1.709078e-10,1683986820.243456,6.655196233433701e-07
217,1683986820.492114,5.940078e-11,1683986820.44349,2.582502884117442e-07
218,1683986820.692428,6.40563e-10,1683986820.643496,9.20212293901594e-08
219,1683986820.892254,3.811507e-10,1683986820.843215,6.855500536802322e-07
220,1683986821.092348,2.883018e-10,1683986821.04353,6.931745832038752e-07
221,1683986821.292139,1.760523e-10,1683986821.24347,6.298721455573296e-07
222,1683986821.4921,3.854011e-10,1683986821.443458,1.804150365507846e-07
223,1683986821.692295,1.082316e-10,1683986821.643488,5.66120983827559e-07
224,1683986821.892211,3.505169e-10,1683986821.843367,1.86321249269056e-07
